Date,Stock name,Open,High,Low,Close*,Adj Close**,Volume,average volume per stock,Higher or lower then average volume,Volume avg,higher closing,higher closing 0 or 1,volatility,Volitity (1 or 0),mv50,Higher MV50,Higher than MVA50,MV100,Higher MVA100,Higher than MVA100,EMA 50,Higher then EMVA,Higher than EMVA 1
43683.00,Gamestop,3.73,3.82,3.63,3.81,3.81,5157400.00,10449928.01,No,0,Yes,1,Yes,1,5.23,No,0,7.36,No,0,3.30,No,0
43684.00,Gamestop,3.74,3.85,3.66,3.81,3.81,5856100.00,10449928.01,No,0,Yes,1,Yes,1,5.15,No,0,7.29,No,0,4.32,Yes,1
43685.00,Gamestop,3.84,3.91,3.77,3.89,3.89,2306700.00,10449928.01,No,0,Yes,1,Yes,1,5.08,No,0,7.22,No,0,3.46,No,0
43686.00,Gamestop,3.83,3.86,3.59,3.59,3.59,3079400.00,10449928.01,No,0,No,0,Yes,1,5.00,No,0,7.15,No,0,3.72,Yes,1
43689.00,Gamestop,3.58,3.62,3.44,3.51,3.51,2677600.00,10449928.01,No,0,No,0,Yes,1,4.91,No,0,7.07,No,0,3.30,No,0
43690.00,Gamestop,3.48,3.76,3.47,3.47,3.47,4504500.00,10449928.01,No,0,No,0,Yes,1,4.83,No,0,7.00,No,0,3.64,Yes,1
43691.00,Gamestop,3.39,3.42,3.19,3.32,3.32,6081900.00,10449928.01,No,0,No,0,Yes,1,4.74,No,0,6.93,No,0,3.00,No,0
43692.00,Gamestop,3.32,3.41,3.15,3.21,3.21,5888400.00,10449928.01,No,0,No,0,Yes,1,4.71,No,0,6.86,No,0,3.42,Yes,1
43693.00,Gamestop,3.25,3.36,3.21,3.32,3.32,3130700.00,10449928.01,No,0,Yes,1,Yes,1,4.67,No,0,6.79,No,0,3.22,No,0
43696.00,Gamestop,3.37,3.47,3.34,3.38,3.38,2887500.00,10449928.01,No,0,Yes,1,Yes,1,4.64,No,0,6.72,No,0,3.54,Yes,1
43697.00,Gamestop,3.35,3.46,3.28,3.42,3.42,4260000.00,10449928.01,No,0,Yes,1,Yes,1,4.60,No,0,6.65,No,0,3.30,No,0
43698.00,Gamestop,3.50,3.62,3.44,3.54,3.54,5910900.00,10449928.01,No,0,Yes,1,Yes,1,4.56,No,0,6.58,No,0,3.78,Yes,1
43699.00,Gamestop,3.97,4.25,3.72,3.87,3.87,29177300.00,10449928.01,Yes,1,No,0,Yes,1,4.52,No,0,6.52,No,0,3.96,Yes,1
43700.00,Gamestop,3.84,3.90,3.56,3.65,3.65,8660900.00,10449928.01,No,0,No,0,Yes,1,4.48,No,0,6.45,No,0,3.34,No,0
43703.00,Gamestop,3.72,4.04,3.65,3.82,3.82,10319400.00,10449928.01,No,0,Yes,1,Yes,1,4.45,No,0,6.39,No,0,4.30,Yes,1
43704.00,Gamestop,3.87,3.93,3.68,3.70,3.70,5701000.00,10449928.01,No,0,No,0,Yes,1,4.41,No,0,6.33,No,0,3.10,No,0
43705.00,Gamestop,3.70,3.97,3.67,3.88,3.88,6439200.00,10449928.01,No,0,Yes,1,Yes,1,4.37,No,0,6.27,No,0,4.66,Yes,1
43706.00,Gamestop,3.93,4.29,3.75,4.23,4.23,13363500.00,10449928.01,Yes,1,Yes,1,Yes,1,4.34,No,0,6.21,No,0,3.80,No,0
43707.00,Gamestop,4.26,4.36,3.92,3.97,3.97,10634600.00,10449928.01,Yes,1,No,0,Yes,1,4.31,No,0,6.15,No,0,4.14,Yes,1
43711.00,Gamestop,3.97,4.07,3.66,3.81,3.81,9044400.00,10449928.01,No,0,No,0,Yes,1,4.28,No,0,6.09,No,0,3.48,No,0
43712.00,Gamestop,3.88,4.00,3.85,3.98,3.98,4227100.00,10449928.01,No,0,Yes,1,Yes,1,4.25,No,0,6.03,No,0,4.48,Yes,1
43713.00,Gamestop,4.08,4.24,4.07,4.23,4.23,6892000.00,10449928.01,No,0,Yes,1,Yes,1,4.22,Yes,1,5.98,No,0,3.98,No,0
43714.00,Gamestop,4.24,4.36,4.14,4.31,4.31,6701500.00,10449928.01,No,0,Yes,1,Yes,1,4.20,Yes,1,5.93,No,0,4.64,Yes,1
43717.00,Gamestop,4.35,4.92,4.35,4.76,4.76,14578800.00,10449928.01,Yes,1,Yes,1,Yes,1,4.19,Yes,1,5.89,No,0,4.88,Yes,1
43718.00,Gamestop,4.87,5.10,4.51,5.09,5.09,16659200.00,10449928.01,Yes,1,Yes,1,Yes,1,4.18,Yes,1,5.85,No,0,5.30,Yes,1
43719.00,Gamestop,4.19,4.95,3.97,4.59,4.59,34005000.00,10449928.01,Yes,1,Yes,1,Yes,1,4.16,Yes,1,5.80,No,0,3.88,No,0
43720.00,Gamestop,4.60,4.81,4.43,4.58,4.58,8908700.00,10449928.01,No,0,No,0,Yes,1,4.15,Yes,1,5.76,No,0,5.28,Yes,1
43721.00,Gamestop,4.62,4.77,4.37,4.41,4.41,7662200.00,10449928.01,No,0,No,0,Yes,1,4.13,Yes,1,5.72,No,0,3.54,No,0
43724.00,Gamestop,4.30,4.47,4.27,4.35,4.35,6761300.00,10449928.01,No,0,Yes,1,Yes,1,4.11,Yes,1,5.67,No,0,5.16,Yes,1
43725.00,Gamestop,4.30,4.34,4.13,4.33,4.33,6406000.00,10449928.01,No,0,Yes,1,Yes,1,4.08,Yes,1,5.63,No,0,3.50,No,0
43726.00,Gamestop,4.33,4.69,4.33,4.60,4.60,9796200.00,10449928.01,No,0,Yes,1,Yes,1,4.07,Yes,1,5.58,No,0,5.70,Yes,1
43727.00,Gamestop,4.64,4.67,4.42,4.44,4.44,7860300.00,10449928.01,No,0,No,0,Yes,1,4.05,Yes,1,5.54,No,0,3.18,No,0
43728.00,Gamestop,4.59,4.80,4.50,4.70,4.70,11603800.00,10449928.01,Yes,1,Yes,1,Yes,1,4.05,Yes,1,5.50,No,0,6.22,Yes,1
43731.00,Gamestop,4.68,5.20,4.61,5.02,5.02,12474000.00,10449928.01,Yes,1,Yes,1,Yes,1,4.05,Yes,1,5.46,No,0,3.82,No,0
43732.00,Gamestop,5.14,5.50,4.98,5.01,5.01,13097900.00,10449928.01,Yes,1,No,0,Yes,1,4.06,Yes,1,5.43,No,0,6.20,Yes,1
43733.00,Gamestop,5.09,5.55,5.08,5.20,5.20,12164300.00,10449928.01,Yes,1,Yes,1,Yes,1,4.07,Yes,1,5.39,No,0,4.20,No,0
43734.00,Gamestop,5.19,5.34,5.08,5.28,5.28,6080900.00,10449928.01,No,0,Yes,1,Yes,1,4.09,Yes,1,5.35,No,0,6.36,Yes,1
43735.00,Gamestop,5.25,5.45,5.22,5.34,5.34,5548500.00,10449928.01,No,0,Yes,1,Yes,1,4.11,Yes,1,5.32,Yes,1,4.32,No,0
43738.00,Gamestop,5.43,5.64,5.40,5.52,5.52,8919800.00,10449928.01,No,0,Yes,1,Yes,1,4.13,Yes,1,5.29,Yes,1,6.72,Yes,1
43739.00,Gamestop,5.64,5.82,5.49,5.58,5.58,6592400.00,10449928.01,No,0,No,0,Yes,1,4.16,Yes,1,5.26,Yes,1,4.44,No,0
43740.00,Gamestop,5.55,5.55,5.24,5.32,5.32,8154900.00,10449928.01,No,0,No,0,Yes,1,4.19,Yes,1,5.22,Yes,1,6.20,Yes,1
43741.00,Gamestop,5.30,5.48,5.23,5.42,5.42,4346700.00,10449928.01,No,0,Yes,1,Yes,1,4.22,Yes,1,5.19,Yes,1,4.64,No,0
43742.00,Gamestop,5.43,5.56,5.37,5.55,5.55,4213100.00,10449928.01,No,0,Yes,1,Yes,1,4.25,Yes,1,5.17,Yes,1,6.46,Yes,1
43745.00,Gamestop,5.48,5.58,5.41,5.49,5.49,4154800.00,10449928.01,No,0,Yes,1,Yes,1,4.28,Yes,1,5.13,Yes,1,4.52,No,0
43746.00,Gamestop,5.43,5.44,5.16,5.23,5.23,4823100.00,10449928.01,No,0,No,0,Yes,1,4.30,Yes,1,5.10,Yes,1,5.94,Yes,1
43747.00,Gamestop,5.25,5.30,4.96,4.99,4.99,5809600.00,10449928.01,No,0,No,0,Yes,1,4.32,Yes,1,5.06,No,0,4.04,No,0
43748.00,Gamestop,5.02,5.15,4.96,5.05,5.05,5228000.00,10449928.01,No,0,Yes,1,Yes,1,4.34,Yes,1,5.03,Yes,1,6.06,Yes,1
43749.00,Gamestop,5.14,5.49,5.14,5.37,5.37,5909200.00,10449928.01,No,0,Yes,1,Yes,1,4.37,Yes,1,5.00,Yes,1,4.68,No,0
43752.00,Gamestop,5.32,5.59,5.22,5.58,5.58,5273900.00,10449928.01,No,0,Yes,1,Yes,1,4.40,Yes,1,4.98,Yes,1,6.48,Yes,1
43753.00,Gamestop,5.60,5.91,5.59,5.61,5.61,6350900.00,10449928.01,No,0,Yes,1,Yes,1,4.44,Yes,1,4.95,Yes,1,4.74,No,0
43754.00,Gamestop,5.58,5.91,5.58,5.88,5.88,3868700.00,10449928.01,No,0,Yes,1,Yes,1,4.48,Yes,1,4.93,Yes,1,7.02,Yes,1
43755.00,Gamestop,5.89,6.05,5.80,6.03,6.03,3606600.00,10449928.01,No,0,Yes,1,Yes,1,4.53,Yes,1,4.92,Yes,1,5.04,No,0
43756.00,Gamestop,6.03,6.05,5.77,5.94,5.94,3197100.00,10449928.01,No,0,No,0,Yes,1,4.57,Yes,1,4.90,Yes,1,6.84,Yes,1
43759.00,Gamestop,5.98,6.16,5.82,5.93,5.93,3611600.00,10449928.01,No,0,No,0,Yes,1,4.62,Yes,1,4.88,Yes,1,5.02,No,0
43760.00,Gamestop,5.93,6.44,5.93,6.39,6.39,4174500.00,10449928.01,No,0,Yes,1,Yes,1,4.67,Yes,1,4.87,Yes,1,7.76,Yes,1
43761.00,Gamestop,6.33,6.62,6.23,6.43,6.43,4071400.00,10449928.01,No,0,Yes,1,Yes,1,4.73,Yes,1,4.86,Yes,1,5.10,No,0
43762.00,Gamestop,6.50,6.55,6.03,6.42,6.42,4268200.00,10449928.01,No,0,No,0,Yes,1,4.80,Yes,1,4.85,Yes,1,7.74,Yes,1
43763.00,Gamestop,6.32,6.43,6.25,6.35,6.35,2645400.00,10449928.01,No,0,Yes,1,Yes,1,4.86,Yes,1,4.83,Yes,1,4.96,No,0
43766.00,Gamestop,6.38,6.49,6.17,6.19,6.19,2854700.00,10449928.01,No,0,No,0,Yes,1,4.92,Yes,1,4.84,Yes,1,7.42,Yes,1
43767.00,Gamestop,6.21,6.25,5.79,5.81,5.81,3918800.00,10449928.01,No,0,No,0,Yes,1,4.96,Yes,1,4.85,Yes,1,4.20,No,0
43768.00,Gamestop,5.76,5.83,5.52,5.73,5.73,3739500.00,10449928.01,No,0,No,0,Yes,1,5.01,Yes,1,4.86,Yes,1,7.26,Yes,1
43769.00,Gamestop,5.63,5.69,5.31,5.44,5.44,4358600.00,10449928.01,No,0,No,0,Yes,1,5.05,Yes,1,4.86,Yes,1,3.62,No,0
43770.00,Gamestop,5.45,6.00,5.43,5.84,5.84,5210400.00,10449928.01,No,0,Yes,1,Yes,1,5.09,Yes,1,4.86,Yes,1,8.06,Yes,1
43773.00,Gamestop,5.90,6.02,5.77,5.85,5.85,3670000.00,10449928.01,No,0,No,0,Yes,1,5.13,Yes,1,4.86,Yes,1,3.64,No,0
43774.00,Gamestop,5.88,6.20,5.86,5.91,5.91,3374100.00,10449928.01,No,0,Yes,1,Yes,1,5.17,Yes,1,4.87,Yes,1,8.18,Yes,1
43775.00,Gamestop,5.90,6.19,5.82,6.09,6.09,4128300.00,10449928.01,No,0,Yes,1,Yes,1,5.22,Yes,1,4.87,Yes,1,4.00,No,0
43776.00,Gamestop,6.18,6.32,6.04,6.22,6.22,3129300.00,10449928.01,No,0,Yes,1,Yes,1,5.27,Yes,1,4.88,Yes,1,8.44,Yes,1
43777.00,Gamestop,6.17,6.28,6.05,6.09,6.09,1968700.00,10449928.01,No,0,No,0,Yes,1,5.31,Yes,1,4.88,Yes,1,3.74,No,0
43780.00,Gamestop,6.05,6.09,5.77,6.02,6.02,3109400.00,10449928.01,No,0,No,0,Yes,1,5.35,Yes,1,4.88,Yes,1,8.30,Yes,1
43781.00,Gamestop,6.03,6.07,5.87,5.92,5.92,1834500.00,10449928.01,No,0,No,0,Yes,1,5.39,Yes,1,4.89,Yes,1,3.54,No,0
43782.00,Gamestop,5.91,5.97,5.81,5.94,5.94,1533600.00,10449928.01,No,0,Yes,1,Yes,1,5.43,Yes,1,4.89,Yes,1,8.34,Yes,1
43783.00,Gamestop,5.95,6.11,5.90,5.98,5.98,1708700.00,10449928.01,No,0,Yes,1,Yes,1,5.46,Yes,1,4.90,Yes,1,3.62,No,0
43784.00,Gamestop,6.00,6.01,5.85,5.88,5.88,2165900.00,10449928.01,No,0,No,0,Yes,1,5.49,Yes,1,4.90,Yes,1,8.14,Yes,1
43787.00,Gamestop,5.85,5.85,5.61,5.62,5.62,2995900.00,10449928.01,No,0,No,0,Yes,1,5.51,Yes,1,4.90,Yes,1,3.10,No,0
43788.00,Gamestop,5.57,5.66,5.45,5.50,5.50,3360500.00,10449928.01,No,0,No,0,Yes,1,5.52,No,0,4.90,Yes,1,7.90,Yes,1
43789.00,Gamestop,5.54,5.54,5.36,5.46,5.46,2666700.00,10449928.01,No,0,No,0,Yes,1,5.54,No,0,4.90,Yes,1,3.02,No,0
43790.00,Gamestop,5.46,5.58,5.35,5.50,5.50,2784000.00,10449928.01,No,0,Yes,1,Yes,1,5.56,No,0,4.90,Yes,1,7.98,Yes,1
43791.00,Gamestop,5.59,5.85,5.50,5.66,5.66,3493100.00,10449928.01,No,0,Yes,1,Yes,1,5.58,Yes,1,4.91,Yes,1,3.34,No,0
43794.00,Gamestop,5.67,6.06,5.63,6.03,6.03,2744900.00,10449928.01,No,0,Yes,1,Yes,1,5.61,Yes,1,4.91,Yes,1,8.72,Yes,1
43795.00,Gamestop,6.03,6.26,6.01,6.10,6.10,2648700.00,10449928.01,No,0,Yes,1,Yes,1,5.65,Yes,1,4.92,Yes,1,3.48,No,0
43796.00,Gamestop,6.10,6.39,6.02,6.35,6.35,3030000.00,10449928.01,No,0,Yes,1,Yes,1,5.68,Yes,1,4.93,Yes,1,9.22,Yes,1
43798.00,Gamestop,6.33,6.39,6.24,6.34,6.34,1369000.00,10449928.01,No,0,Yes,1,Yes,1,5.72,Yes,1,4.94,Yes,1,3.46,No,0
43801.00,Gamestop,6.35,6.46,6.09,6.17,6.17,2060600.00,10449928.01,No,0,No,0,Yes,1,5.75,Yes,1,4.95,Yes,1,8.88,Yes,1
43802.00,Gamestop,6.04,6.18,5.93,6.12,6.12,2214900.00,10449928.01,No,0,Yes,1,Yes,1,5.77,Yes,1,4.96,Yes,1,3.36,No,0
43803.00,Gamestop,6.17,6.49,6.12,6.43,6.43,2872400.00,10449928.01,No,0,Yes,1,Yes,1,5.80,Yes,1,4.98,Yes,1,9.50,Yes,1
43804.00,Gamestop,6.32,6.52,6.24,6.40,6.40,4381400.00,10449928.01,No,0,Yes,1,Yes,1,5.83,Yes,1,4.99,Yes,1,3.30,No,0
43805.00,Gamestop,6.39,6.68,6.39,6.68,6.68,4757300.00,10449928.01,No,0,Yes,1,Yes,1,5.85,Yes,1,5.01,Yes,1,10.06,Yes,1
43808.00,Gamestop,6.65,6.92,6.19,6.33,6.33,6250600.00,10449928.01,No,0,No,0,Yes,1,5.87,Yes,1,5.03,Yes,1,2.60,No,0
43809.00,Gamestop,6.29,6.54,6.12,6.51,6.51,9594900.00,10449928.01,No,0,Yes,1,Yes,1,5.89,Yes,1,5.06,Yes,1,10.42,Yes,1
43810.00,Gamestop,5.25,5.81,5.18,5.53,5.53,19517800.00,10449928.01,Yes,1,Yes,1,Yes,1,5.89,No,0,5.07,Yes,1,0.64,No,0
43811.00,Gamestop,5.46,5.71,5.41,5.58,5.58,6387300.00,10449928.01,No,0,Yes,1,Yes,1,5.90,No,0,5.08,Yes,1,10.52,Yes,1
43812.00,Gamestop,5.47,5.62,5.24,5.45,5.45,5439000.00,10449928.01,No,0,No,0,Yes,1,5.90,No,0,5.10,Yes,1,0.38,No,0
43815.00,Gamestop,5.39,5.59,5.39,5.50,5.50,4406900.00,10449928.01,No,0,Yes,1,Yes,1,5.90,No,0,5.11,Yes,1,10.62,Yes,1
43816.00,Gamestop,5.50,6.08,5.49,6.06,6.06,4141400.00,10449928.01,No,0,Yes,1,Yes,1,5.91,Yes,1,5.13,Yes,1,1.50,No,0
43817.00,Gamestop,6.06,6.27,5.93,6.16,6.16,5264100.00,10449928.01,No,0,Yes,1,Yes,1,5.93,Yes,1,5.15,Yes,1,10.82,Yes,1
43818.00,Gamestop,6.21,6.24,6.03,6.06,6.06,4452000.00,10449928.01,No,0,No,0,Yes,1,5.95,Yes,1,5.17,Yes,1,1.30,No,0
43819.00,Gamestop,6.06,6.22,5.96,5.99,5.99,5484600.00,10449928.01,No,0,No,0,Yes,1,5.97,Yes,1,5.19,Yes,1,10.68,Yes,1
43822.00,Gamestop,6.05,6.07,5.54,5.61,5.61,6282700.00,10449928.01,No,0,No,0,Yes,1,5.97,No,0,5.21,Yes,1,0.54,No,0
43823.00,Gamestop,5.65,5.67,5.44,5.44,5.44,3395500.00,10449928.01,No,0,No,0,Yes,1,5.97,No,0,5.22,Yes,1,10.34,Yes,1
43825.00,Gamestop,5.47,5.51,5.25,5.40,5.40,4264400.00,10449928.01,No,0,No,0,Yes,1,5.97,No,0,5.24,Yes,1,0.46,No,0
43826.00,Gamestop,5.42,5.98,5.39,5.90,5.90,11041300.00,10449928.01,Yes,1,Yes,1,Yes,1,5.97,No,0,5.26,Yes,1,11.34,Yes,1
43829.00,Gamestop,5.88,6.25,5.76,6.13,6.13,4482100.00,10449928.01,No,0,Yes,1,Yes,1,5.97,Yes,1,5.29,Yes,1,0.92,No,0
43830.00,Gamestop,6.08,6.39,5.99,6.08,6.08,4322600.00,10449928.01,No,0,No,0,Yes,1,5.97,Yes,1,5.31,Yes,1,11.24,Yes,1
43832.00,Gamestop,6.14,6.47,6.07,6.31,6.31,4453600.00,10449928.01,No,0,Yes,1,Yes,1,5.98,Yes,1,5.33,Yes,1,1.38,No,0
43833.00,Gamestop,6.21,6.25,5.84,5.88,5.88,3543900.00,10449928.01,No,0,No,0,Yes,1,5.97,No,0,5.36,Yes,1,10.38,Yes,1
43836.00,Gamestop,5.80,5.91,5.60,5.85,5.85,3394800.00,10449928.01,No,0,Yes,1,Yes,1,5.96,No,0,5.38,Yes,1,1.32,No,0
43837.00,Gamestop,5.77,5.83,5.44,5.52,5.52,5228000.00,10449928.01,No,0,No,0,Yes,1,5.94,No,0,5.40,Yes,1,9.72,Yes,1
43838.00,Gamestop,5.49,5.85,5.41,5.72,5.72,5629400.00,10449928.01,No,0,Yes,1,Yes,1,5.93,No,0,5.42,Yes,1,1.72,No,0
43839.00,Gamestop,5.82,5.82,5.48,5.55,5.55,2643000.00,10449928.01,No,0,No,0,Yes,1,5.91,No,0,5.45,Yes,1,9.38,Yes,1
43840.00,Gamestop,5.56,5.60,5.38,5.43,5.43,2781400.00,10449928.01,No,0,No,0,Yes,1,5.91,No,0,5.47,No,0,1.48,No,0
43843.00,Gamestop,5.43,5.61,5.33,5.43,5.43,3625200.00,10449928.01,No,0,No,0,Yes,1,5.90,No,0,5.49,No,0,9.38,Yes,1
43844.00,Gamestop,4.78,5.00,4.53,4.71,4.71,12561900.00,10449928.01,Yes,1,No,0,Yes,1,5.88,No,0,5.50,No,0,0.04,No,0
43845.00,Gamestop,4.66,4.73,4.55,4.61,4.61,4981100.00,10449928.01,No,0,No,0,Yes,1,5.86,No,0,5.51,No,0,9.18,Yes,1
43846.00,Gamestop,4.61,4.71,4.52,4.62,4.62,4287100.00,10449928.01,No,0,Yes,1,Yes,1,5.84,No,0,5.52,No,0,0.06,No,0
43847.00,Gamestop,4.58,4.75,4.51,4.75,4.75,4019500.00,10449928.01,No,0,Yes,1,Yes,1,5.81,No,0,5.53,No,0,9.44,Yes,1
43851.00,Gamestop,4.75,4.75,4.55,4.59,4.59,3532100.00,10449928.01,No,0,No,0,Yes,1,5.78,No,0,5.54,No,0,-0.26,No,0
43852.00,Gamestop,4.55,4.64,4.46,4.56,4.56,2627500.00,10449928.01,No,0,Yes,1,Yes,1,5.75,No,0,5.55,No,0,9.38,Yes,1
43853.00,Gamestop,4.55,4.64,4.46,4.62,4.62,1880200.00,10449928.01,No,0,Yes,1,Yes,1,5.72,No,0,5.55,No,0,-0.14,No,0
43854.00,Gamestop,4.64,4.64,4.25,4.32,4.32,4163600.00,10449928.01,No,0,No,0,Yes,1,5.69,No,0,5.56,No,0,8.78,Yes,1
43857.00,Gamestop,4.20,4.35,4.16,4.28,4.28,2122500.00,10449928.01,No,0,Yes,1,Yes,1,5.65,No,0,5.56,No,0,-0.22,No,0
43858.00,Gamestop,4.30,4.30,4.18,4.21,4.21,2144900.00,10449928.01,No,0,No,0,Yes,1,5.62,No,0,5.56,No,0,8.64,Yes,1
43859.00,Gamestop,4.22,4.32,4.13,4.13,4.13,1552600.00,10449928.01,No,0,No,0,Yes,1,5.58,No,0,5.56,No,0,-0.38,No,0
43860.00,Gamestop,4.10,4.12,3.88,3.93,3.93,3006500.00,10449928.01,No,0,No,0,Yes,1,5.54,No,0,5.56,No,0,8.24,Yes,1
43861.00,Gamestop,3.91,3.94,3.83,3.84,3.84,2891700.00,10449928.01,No,0,No,0,Yes,1,5.51,No,0,5.56,No,0,-0.56,No,0
43864.00,Gamestop,3.88,3.98,3.85,3.95,3.95,2026200.00,10449928.01,No,0,Yes,1,Yes,1,5.48,No,0,5.55,No,0,8.46,Yes,1
43865.00,Gamestop,4.03,4.25,3.97,4.07,4.07,3563100.00,10449928.01,No,0,Yes,1,Yes,1,5.45,No,0,5.54,No,0,-0.32,No,0
43866.00,Gamestop,4.15,4.41,4.14,4.18,4.18,2641700.00,10449928.01,No,0,Yes,1,Yes,1,5.42,No,0,5.53,No,0,8.68,Yes,1
43867.00,Gamestop,4.20,4.30,4.14,4.14,4.14,1510300.00,10449928.01,No,0,No,0,Yes,1,5.39,No,0,5.53,No,0,-0.40,No,0
43868.00,Gamestop,4.11,4.13,3.77,3.81,3.81,2742300.00,10449928.01,No,0,No,0,Yes,1,5.35,No,0,5.52,No,0,8.02,Yes,1
43871.00,Gamestop,3.85,4.10,3.74,3.94,3.94,2777000.00,10449928.01,No,0,Yes,1,Yes,1,5.30,No,0,5.52,No,0,-0.14,No,0
43872.00,Gamestop,3.98,4.24,3.95,4.02,4.02,3415000.00,10449928.01,No,0,Yes,1,Yes,1,5.26,No,0,5.52,No,0,8.18,Yes,1
43873.00,Gamestop,4.13,4.51,4.07,4.19,4.19,4820600.00,10449928.01,No,0,Yes,1,Yes,1,5.21,No,0,5.51,No,0,0.20,No,0
43874.00,Gamestop,4.12,4.26,4.07,4.11,4.11,2081700.00,10449928.01,No,0,No,0,Yes,1,5.17,No,0,5.51,No,0,8.02,Yes,1
43875.00,Gamestop,4.11,4.19,4.02,4.02,4.02,1582700.00,10449928.01,No,0,No,0,Yes,1,5.13,No,0,5.50,No,0,0.02,No,0
43879.00,Gamestop,4.01,4.08,3.96,4.06,4.06,1467600.00,10449928.01,No,0,Yes,1,Yes,1,5.08,No,0,5.49,No,0,8.10,Yes,1
43880.00,Gamestop,4.06,4.27,3.92,4.15,4.15,2593100.00,10449928.01,No,0,Yes,1,Yes,1,5.04,No,0,5.48,No,0,0.20,No,0
43881.00,Gamestop,4.16,4.30,4.11,4.14,4.14,1562300.00,10449928.01,No,0,No,0,Yes,1,4.99,No,0,5.47,No,0,8.08,Yes,1
43882.00,Gamestop,4.12,4.18,3.99,4.04,4.04,1695700.00,10449928.01,No,0,No,0,Yes,1,4.94,No,0,5.46,No,0,0.00,No,0
43885.00,Gamestop,3.90,3.93,3.70,3.70,3.70,3566300.00,10449928.01,No,0,No,0,Yes,1,4.89,No,0,5.44,No,0,7.40,Yes,1
43886.00,Gamestop,3.77,3.79,3.55,3.56,3.56,4447900.00,10449928.01,No,0,No,0,Yes,1,4.85,No,0,5.43,No,0,-0.28,No,0
43887.00,Gamestop,3.58,3.62,3.36,3.39,3.39,4724800.00,10449928.01,No,0,No,0,Yes,1,4.80,No,0,5.40,No,0,7.06,Yes,1
43888.00,Gamestop,3.23,3.63,3.18,3.47,3.47,3879500.00,10449928.01,No,0,Yes,1,Yes,1,4.76,No,0,5.38,No,0,-0.12,No,0
43889.00,Gamestop,3.34,3.72,3.34,3.60,3.60,4692200.00,10449928.01,No,0,Yes,1,Yes,1,4.72,No,0,5.37,No,0,7.32,Yes,1
43892.00,Gamestop,3.60,3.85,3.39,3.83,3.83,3208400.00,10449928.01,No,0,Yes,1,Yes,1,4.68,No,0,5.35,No,0,0.34,No,0
43893.00,Gamestop,3.88,3.89,3.50,3.63,3.63,4282500.00,10449928.01,No,0,No,0,Yes,1,4.63,No,0,5.33,No,0,6.92,Yes,1
43894.00,Gamestop,3.71,3.83,3.46,3.77,3.77,4257600.00,10449928.01,No,0,Yes,1,Yes,1,4.58,No,0,5.32,No,0,0.62,No,0
43895.00,Gamestop,3.70,3.99,3.59,3.96,3.96,3599400.00,10449928.01,No,0,Yes,1,Yes,1,4.54,No,0,5.31,No,0,7.30,Yes,1
43896.00,Gamestop,3.84,4.07,3.76,3.92,3.92,2096800.00,10449928.01,No,0,Yes,1,Yes,1,4.51,No,0,5.29,No,0,0.54,No,0
43899.00,Gamestop,3.59,3.97,3.50,3.70,3.70,2732000.00,10449928.01,No,0,Yes,1,Yes,1,4.47,No,0,5.28,No,0,6.86,Yes,1
43900.00,Gamestop,3.94,4.26,3.80,4.23,4.23,4863200.00,10449928.01,No,0,Yes,1,Yes,1,4.45,No,0,5.26,No,0,1.60,No,0
43901.00,Gamestop,4.14,4.25,4.00,4.14,4.14,4414100.00,10449928.01,No,0,No,0,Yes,1,4.42,No,0,5.25,No,0,6.68,Yes,1
43902.00,Gamestop,3.70,4.04,3.48,3.98,3.98,5123400.00,10449928.01,No,0,Yes,1,Yes,1,4.37,No,0,5.23,No,0,1.28,No,0
43903.00,Gamestop,4.13,4.65,3.85,4.59,4.59,5787200.00,10449928.01,No,0,Yes,1,Yes,1,4.34,Yes,1,5.22,No,0,7.90,Yes,1
43906.00,Gamestop,3.93,4.57,3.90,4.37,4.37,4866700.00,10449928.01,No,0,Yes,1,Yes,1,4.30,Yes,1,5.20,No,0,0.84,No,0
43907.00,Gamestop,4.40,4.65,4.11,4.23,4.23,3562200.00,10449928.01,No,0,No,0,Yes,1,4.27,No,0,5.18,No,0,7.62,Yes,1
43908.00,Gamestop,4.10,4.25,3.50,3.77,3.77,3651700.00,10449928.01,No,0,No,0,Yes,1,4.23,No,0,5.16,No,0,-0.08,No,0
43909.00,Gamestop,3.71,4.20,3.55,4.19,4.19,5039500.00,10449928.01,No,0,Yes,1,Yes,1,4.20,No,0,5.13,No,0,8.46,Yes,1
43910.00,Gamestop,4.08,4.08,3.65,3.76,3.76,7722200.00,10449928.01,No,0,No,0,Yes,1,4.16,No,0,5.11,No,0,-0.94,No,0
43913.00,Gamestop,3.58,3.86,3.50,3.81,3.81,6009800.00,10449928.01,No,0,Yes,1,Yes,1,4.13,No,0,5.08,No,0,8.56,Yes,1
43914.00,Gamestop,3.95,4.21,3.89,4.16,4.16,6805600.00,10449928.01,No,0,Yes,1,Yes,1,4.10,Yes,1,5.06,No,0,-0.24,No,0
43915.00,Gamestop,4.15,4.49,4.04,4.17,4.17,3592100.00,10449928.01,No,0,Yes,1,Yes,1,4.08,Yes,1,5.05,No,0,8.58,Yes,1
43916.00,Gamestop,4.24,4.71,4.24,4.41,4.41,6185700.00,10449928.01,No,0,Yes,1,Yes,1,4.07,Yes,1,5.03,No,0,0.24,No,0
